Date,year,month,day,ozone,AOD,RD
150111,2015,1,11,240.0,0.227,9.833
150116,2015,1,16,243.0,0.475,9.936
150207,2015,2,7,254.0,0.227,10.115
150209,2015,2,9,259.0,0.103,9.992
150210,2015,2,10,245.0,0.196,9.157
150218,2015,2,18,253.0,0.196,9.043
150220,2015,2,20,254.0,0.258,10.557
150221,2015,2,21,248.0,0.227,9.594
150221,2015,2,21,248.0,0.227,9.594
150303,2015,3,3,250.0,0.32,10.692
150312,2015,3,12,254.0,0.258,9.943
150323,2015,3,23,254.0,0.227,10.295
150324,2015,3,24,258.0,0.289,9.739
150327,2015,3,27,248.0,0.289,9.767
150328,2015,3,28,254.0,0.258,9.741
150329,2015,3,29,251.0,0.196,10.608
150330,2015,3,30,254.0,0.258,9.688
150402,2015,4,2,261.0,0.351,10.257
150422,2015,4,22,258.0,0.876,9.126
150428,2015,4,28,253.0,0.227,9.92
150501,2015,5,1,261.0,0.258,9.418
150507,2015,5,7,252.0,0.382,9.517
150509,2015,5,9,256.0,0.351,10.271
150525,2015,5,25,262.0,0.351,9.868
150626,2015,6,26,273.0,0.382,9.656
150706,2015,7,6,276.0,0.382,10.455
150710,2015,7,10,272.0,0.258,9.935
150711,2015,7,11,269.0,0.258,10.057
150712,2015,7,12,273.0,0.32,9.423
150713,2015,7,13,269.0,0.382,9.306
150714,2015,7,14,274.0,0.32,10.188
150715,2015,7,15,275.0,0.32,10.071
150719,2015,7,19,271.0,0.382,9.56
150721,2015,7,21,274.0,0.382,9.437
150723,2015,7,23,275.0,0.382,10.093
150727,2015,7,27,269.0,0.32,9.194
150728,2015,7,28,272.0,0.351,10.105
150729,2015,7,29,269.0,0.413,9.863
150731,2015,7,31,279.0,0.32,10.87
150802,2015,8,2,269.0,0.32,9.486
150804,2015,8,4,270.0,0.382,10.009
150805,2015,8,5,272.0,0.382,10.937
150806,2015,8,6,273.0,0.444,9.245
150807,2015,8,7,274.0,0.351,10.151
150808,2015,8,8,284.0,0.382,9.924
150809,2015,8,9,283.0,0.382,9.266
150810,2015,8,10,284.0,0.351,9.932
150811,2015,8,11,281.0,0.32,10.311
150813,2015,8,13,279.0,0.289,9.93
150818,2015,8,18,283.0,0.32,10.919
150826,2015,8,26,280.0,0.258,10.739
150827,2015,8,27,272.0,0.258,10.904
150829,2015,8,29,275.0,0.196,10.278
150830,2015,8,30,272.0,0.258,10.29
150901,2015,9,1,279.0,0.32,9.584
150903,2015,9,3,270.0,0.289,9.883
150905,2015,9,5,270.0,0.351,10.462
150908,2015,9,8,269.0,0.32,10.396
150928,2015,9,28,268.0,0.258,10.262
151001,2015,10,1,259.0,0.258,10.83
151002,2015,10,2,275.0,0.289,10.315
151011,2015,10,11,271.0,0.258,10.598
151012,2015,10,12,267.0,0.258,10.513
151014,2015,10,14,266.0,0.196,10.447
151015,2015,10,15,270.0,0.165,10.347
151025,2015,10,25,259.0,0.072,10.734
151026,2015,10,26,254.0,0.072,10.785
151027,2015,10,27,262.0,0.196,10.141
151028,2015,10,28,253.0,0.165,10.471
151101,2015,11,1,257.0,0.072,9.493
151203,2015,12,3,246.0,0.196,10.363
151214,2015,12,14,251.0,0.134,10.618
151215,2015,12,15,245.0,0.103,9.915
151225,2015,12,25,245.0,0.289,9.306
